STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,40.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,32.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,36.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,26.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,26.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,29.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,SVN,Slovenia,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,23.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,18.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,44.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,31.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,13.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,12.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,13.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,12.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,12.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,12.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,14.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,14.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,16.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,20.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,20.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,18.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,17.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,18.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,17.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,17.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,17.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,16.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,16.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,15.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,15.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,16.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,17.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,18.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,18.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,17.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,15.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,14.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,13.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,13.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,ESP,Spain,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,31.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,30.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,29.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,29.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,28.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,28.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,28.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,27.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,26.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,26.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,25.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,25.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,25.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,25.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,25.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,28.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1976,,29.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,29.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,28.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,28.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,28.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,27.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,27.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,27,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,26.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,25.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,24.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,24.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,23.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,23.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,23.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,23.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,23.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,22.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,22.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,21.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,20.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,20.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,20.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,20.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,19.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,19.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,17.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,17.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,16.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,16.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,16.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,15.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,15.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,14.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,CHE,Switzerland,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,14.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,41.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,41.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,40.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,39.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,39.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,40.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,39.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,39,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,38,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,38.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,37.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,37.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,37.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,37.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NLD,Netherlands,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,37.799999,,A,Normal value,0,Units,1,One
